 Variables = "X", "Y", "Z"
Zone i=   31 j=   41 f=point
 0.45076E+00   0.93073E-02  -0.82494E-02
 0.45215E+00   0.91063E-02  -0.80231E-02
 0.45349E+00   0.89592E-02  -0.78089E-02
 0.45479E+00   0.88609E-02  -0.76082E-02
 0.45604E+00   0.88015E-02  -0.74227E-02
 0.45724E+00   0.87754E-02  -0.72515E-02
 0.45840E+00   0.87767E-02  -0.70895E-02
 0.45951E+00   0.88033E-02  -0.69331E-02
 0.46058E+00   0.88507E-02  -0.67799E-02
 0.46161E+00   0.89161E-02  -0.66285E-02
 0.46259E+00   0.89974E-02  -0.64779E-02
 0.46354E+00   0.90891E-02  -0.63289E-02
 0.46445E+00   0.91855E-02  -0.61830E-02
 0.46532E+00   0.92820E-02  -0.60415E-02
 0.16050E-02   0.61547E-01  -0.45212E-01
 0.20534E-01   0.61197E-01  -0.45525E-01
 0.38735E-01   0.60776E-01  -0.45690E-01
 0.56235E-01   0.60298E-01  -0.45746E-01
 0.73058E-01   0.59734E-01  -0.45696E-01
 0.89229E-01   0.59074E-01  -0.45544E-01
 0.10477E+00   0.58315E-01  -0.45252E-01
 0.11971E+00   0.57475E-01  -0.44877E-01
 0.13406E+00   0.56582E-01  -0.44414E-01
 0.14785E+00   0.55651E-01  -0.43841E-01
 0.16110E+00   0.54687E-01  -0.43152E-01
 0.17384E+00   0.53713E-01  -0.42388E-01
 0.18607E+00   0.52746E-01  -0.41608E-01
 0.19783E+00   0.51784E-01  -0.40807E-01
 0.20913E+00   0.50807E-01  -0.39983E-01
 0.21999E+00   0.49811E-01  -0.39125E-01
 0.23042E+00   0.48811E-01  -0.38236E-01
 0.24043E+00   0.47815E-01  -0.37317E-01
 0.25006E+00   0.46828E-01  -0.36370E-01
 0.25930E+00   0.45846E-01  -0.35387E-01
 0.26817E+00   0.44852E-01  -0.34368E-01
 0.27669E+00   0.43852E-01  -0.33312E-01
 0.28487E+00   0.42840E-01  -0.32235E-01
 0.29272E+00   0.41821E-01  -0.31158E-01
 0.30026E+00   0.40817E-01  -0.30104E-01
 0.30751E+00   0.39843E-01  -0.29076E-01
 0.31448E+00   0.38902E-01  -0.28075E-01
 0.32118E+00   0.37980E-01  -0.27092E-01
 0.32761E+00   0.37063E-01  -0.26122E-01
 0.33378E+00   0.36141E-01  -0.25159E-01
 0.33970E+00   0.35207E-01  -0.24196E-01
 0.34538E+00   0.34264E-01  -0.23242E-01
 0.35083E+00   0.33312E-01  -0.22306E-01
 0.35607E+00   0.32361E-01  -0.21404E-01
 0.36110E+00   0.31421E-01  -0.20541E-01
 0.36594E+00   0.30496E-01  -0.19721E-01
 0.37058E+00   0.29585E-01  -0.18944E-01
 0.37505E+00   0.28695E-01  -0.18213E-01
 0.37935E+00   0.27832E-01  -0.17532E-01
 0.38348E+00   0.26989E-01  -0.16897E-01
 0.38746E+00   0.26169E-01  -0.16306E-01
 0.39128E+00   0.25370E-01  -0.15753E-01
 0.39495E+00   0.24584E-01  -0.15225E-01
 0.39848E+00   0.23814E-01  -0.14723E-01
 0.40187E+00   0.23056E-01  -0.14240E-01
 0.40513E+00   0.22314E-01  -0.13786E-01
 0.40826E+00   0.21592E-01  -0.13363E-01
 0.41127E+00   0.20888E-01  -0.12972E-01
 0.41416E+00   0.20201E-01  -0.12608E-01
 0.41695E+00   0.19534E-01  -0.12268E-01
 0.41962E+00   0.18888E-01  -0.11946E-01
 0.42219E+00   0.18256E-01  -0.11628E-01
 0.42466E+00   0.17640E-01  -0.11323E-01
 0.42703E+00   0.17040E-01  -0.11038E-01
 0.42931E+00   0.16454E-01  -0.10767E-01
 0.43150E+00   0.15879E-01  -0.10500E-01
 0.43360E+00   0.15317E-01  -0.10242E-01
 0.43562E+00   0.14777E-01  -0.99922E-02
 0.43756E+00   0.14270E-01  -0.97368E-02
 0.43943E+00   0.13796E-01  -0.94756E-02
 0.44123E+00   0.13352E-01  -0.92139E-02
 0.44296E+00   0.12947E-01  -0.89486E-02
 0.44463E+00   0.12584E-01  -0.86792E-02
 0.44624E+00   0.12258E-01  -0.84152E-02
 0.44780E+00   0.11962E-01  -0.81630E-02
 0.44929E+00   0.11693E-01  -0.79234E-02
 0.45073E+00   0.11451E-01  -0.76962E-02
 0.45213E+00   0.11252E-01  -0.74824E-02
 0.45347E+00   0.11105E-01  -0.72830E-02
 0.45477E+00   0.11007E-01  -0.70992E-02
 0.45602E+00   0.10946E-01  -0.69317E-02
 0.45723E+00   0.10919E-01  -0.67784E-02
 0.45839E+00   0.10918E-01  -0.66334E-02
 0.45950E+00   0.10941E-01  -0.64918E-02
 0.46057E+00   0.10984E-01  -0.63513E-02
 0.46160E+00   0.11045E-01  -0.62108E-02
 0.46259E+00   0.11121E-01  -0.60697E-02
 0.46354E+00   0.11207E-01  -0.59291E-02
 0.46444E+00   0.11297E-01  -0.57908E-02
 0.46532E+00   0.11388E-01  -0.56565E-02
 0.16050E-02   0.63668E-01  -0.43960E-01
 0.20527E-01   0.63345E-01  -0.44314E-01
 0.38721E-01   0.62958E-01  -0.44541E-01
 0.56214E-01   0.62503E-01  -0.44648E-01
 0.73032E-01   0.61949E-01  -0.44631E-01
 0.89197E-01   0.61285E-01  -0.44491E-01
 0.10473E+00   0.60520E-01  -0.44223E-01
 0.11966E+00   0.59662E-01  -0.43847E-01
 0.13401E+00   0.58734E-01  -0.43354E-01
 0.14779E+00   0.57762E-01  -0.42746E-01
 0.16103E+00   0.56765E-01  -0.42039E-01
 0.17376E+00   0.55766E-01  -0.41274E-01
 0.18599E+00   0.54771E-01  -0.40489E-01
 0.19774E+00   0.53774E-01  -0.39671E-01
 0.20903E+00   0.52755E-01  -0.38822E-01
 0.21987E+00   0.51723E-01  -0.37948E-01
 0.23029E+00   0.50690E-01  -0.37048E-01
 0.24030E+00   0.49660E-01  -0.36115E-01
 0.24992E+00   0.48638E-01  -0.35150E-01
 0.25915E+00   0.47618E-01  -0.34145E-01
 0.26801E+00   0.46585E-01  -0.33100E-01
 0.27652E+00   0.45551E-01  -0.32023E-01
 0.28469E+00   0.44514E-01  -0.30935E-01
 0.29254E+00   0.43486E-01  -0.29868E-01
 0.30008E+00   0.42483E-01  -0.28835E-01
 0.30733E+00   0.41515E-01  -0.27831E-01
 0.31430E+00   0.40581E-01  -0.26853E-01
 0.32100E+00   0.39660E-01  -0.25885E-01
 0.32743E+00   0.38742E-01  -0.24922E-01
 0.33360E+00   0.37818E-01  -0.23964E-01
 0.33952E+00   0.36886E-01  -0.23011E-01
 0.34520E+00   0.35948E-01  -0.22067E-01
 0.35065E+00   0.35006E-01  -0.21146E-01
 0.35590E+00   0.34072E-01  -0.20268E-01
 0.36093E+00   0.33156E-01  -0.19438E-01
 0.36578E+00   0.32255E-01  -0.18648E-01
 0.37043E+00   0.31371E-01  -0.17908E-01
 0.37491E+00   0.30510E-01  -0.17218E-01
 0.37922E+00   0.29673E-01  -0.16573E-01
 0.38336E+00   0.28857E-01  -0.15978E-01
 0.38734E+00   0.28062E-01  -0.15423E-01
 0.39117E+00   0.27282E-01  -0.14897E-01
 0.39485E+00   0.26516E-01  -0.14400E-01
 0.39839E+00   0.25766E-01  -0.13926E-01
 0.40178E+00   0.25028E-01  -0.13476E-01
 0.40505E+00   0.24305E-01  -0.13050E-01
 0.40819E+00   0.23600E-01  -0.12656E-01
 0.41120E+00   0.22913E-01  -0.12290E-01
 0.41410E+00   0.22241E-01  -0.11949E-01
 0.41689E+00   0.21588E-01  -0.11629E-01
 0.41957E+00   0.20954E-01  -0.11323E-01
 0.42214E+00   0.20334E-01  -0.11021E-01
 0.42461E+00   0.19731E-01  -0.10737E-01
 0.42699E+00   0.19145E-01  -0.10477E-01
 0.42928E+00   0.18573E-01  -0.10228E-01
 0.43147E+00   0.18010E-01  -0.99805E-02
 0.43357E+00   0.17459E-01  -0.97332E-02
 0.43559E+00   0.16927E-01  -0.94852E-02
 0.43754E+00   0.16427E-01  -0.92320E-02
 0.43941E+00   0.15959E-01  -0.89730E-02
 0.44121E+00   0.15520E-01  -0.87098E-02
 0.44294E+00   0.15119E-01  -0.84444E-02
 0.44461E+00   0.14760E-01  -0.81803E-02
 0.44623E+00   0.14438E-01  -0.79239E-02
 0.44778E+00   0.14145E-01  -0.76798E-02
 0.44928E+00   0.13878E-01  -0.74486E-02
 0.45072E+00   0.13638E-01  -0.72313E-02
 0.45211E+00   0.13440E-01  -0.70309E-02
 0.45346E+00   0.13294E-01  -0.68498E-02
 0.45476E+00   0.13195E-01  -0.66860E-02
 0.45602E+00   0.13134E-01  -0.65361E-02
 0.45722E+00   0.13103E-01  -0.63959E-02
 0.45838E+00   0.13098E-01  -0.62597E-02
 0.45950E+00   0.13115E-01  -0.61229E-02
 0.46057E+00   0.13152E-01  -0.59851E-02
 0.46160E+00   0.13206E-01  -0.58473E-02
 0.46259E+00   0.13275E-01  -0.57104E-02
 0.46353E+00   0.13355E-01  -0.55758E-02
 0.46444E+00   0.13439E-01  -0.54445E-02
 0.46532E+00   0.13524E-01  -0.53174E-02
 0.16050E-02   0.65551E-01  -0.42373E-01
 0.20518E-01   0.65262E-01  -0.42763E-01
 0.38705E-01   0.64924E-01  -0.43050E-01
 0.56191E-01   0.64514E-01  -0.43220E-01
 0.73002E-01   0.63991E-01  -0.43257E-01
 0.89161E-01   0.63350E-01  -0.43166E-01
 0.10469E+00   0.62591E-01  -0.42932E-01
 0.11961E+00   0.61723E-01  -0.42571E-01
 0.13395E+00   0.60776E-01  -0.42084E-01
 0.14773E+00   0.59782E-01  -0.41477E-01
 0.16096E+00   0.58765E-01  -0.40778E-01
 0.17368E+00   0.57750E-01  -0.40028E-01
 0.18590E+00   0.56728E-01  -0.39240E-01
 0.19765E+00   0.55704E-01  -0.38419E-01
 0.20893E+00   0.54663E-01  -0.37578E-01
 0.21977E+00   0.53606E-01  -0.36706E-01
 0.23018E+00   0.52546E-01  -0.35806E-01
 0.24018E+00   0.51487E-01  -0.34867E-01
 0.24979E+00   0.50431E-01  -0.33888E-01
 0.25901E+00   0.49377E-01  -0.32866E-01
 0.26787E+00   0.48313E-01  -0.31804E-01
 0.27637E+00   0.47257E-01  -0.30723E-01
 0.28453E+00   0.46214E-01  -0.29649E-01
 0.29238E+00   0.45192E-01  -0.28609E-01
 0.29993E+00   0.44199E-01  -0.27608E-01
 0.30718E+00   0.43237E-01  -0.26630E-01
 0.31415E+00   0.42307E-01  -0.25673E-01
 0.32084E+00   0.41390E-01  -0.24723E-01
 0.32727E+00   0.40472E-01  -0.23769E-01
 0.33344E+00   0.39546E-01  -0.22818E-01
 0.33936E+00   0.38620E-01  -0.21877E-01
 0.34504E+00   0.37687E-01  -0.20946E-01
 0.35050E+00   0.36759E-01  -0.20048E-01
 0.35575E+00   0.35848E-01  -0.19204E-01
 0.36080E+00   0.34957E-01  -0.18412E-01
 0.36565E+00   0.34082E-01  -0.17664E-01
 0.37031E+00   0.33226E-01  -0.16966E-01
 0.37480E+00   0.32391E-01  -0.16318E-01
 0.37912E+00   0.31582E-01  -0.15720E-01
 0.38327E+00   0.30788E-01  -0.15161E-01
 0.38726E+00   0.30011E-01  -0.14634E-01
 0.39109E+00   0.29249E-01  -0.14134E-01
 0.39478E+00   0.28502E-01  -0.13667E-01
 0.39832E+00   0.27769E-01  -0.13223E-01
 0.40172E+00   0.27047E-01  -0.12795E-01
 0.40499E+00   0.26338E-01  -0.12390E-01
 0.40813E+00   0.25649E-01  -0.12017E-01
 0.41115E+00   0.24976E-01  -0.11677E-01
 0.41406E+00   0.24320E-01  -0.11365E-01
 0.41685E+00   0.23681E-01  -0.11071E-01
 0.41953E+00   0.23060E-01  -0.10787E-01
 0.42211E+00   0.22454E-01  -0.10508E-01
 0.42459E+00   0.21864E-01  -0.10247E-01
 0.42697E+00   0.21290E-01  -0.10003E-01
 0.42925E+00   0.20727E-01  -0.97633E-02
 0.43145E+00   0.20175E-01  -0.95248E-02
 0.43355E+00   0.19632E-01  -0.92826E-02
 0.43558E+00   0.19108E-01  -0.90338E-02
 0.43752E+00   0.18615E-01  -0.87790E-02
 0.43939E+00   0.18153E-01  -0.85194E-02
 0.44119E+00   0.17719E-01  -0.82563E-02
 0.44293E+00   0.17323E-01  -0.79923E-02
 0.44460E+00   0.16968E-01  -0.77311E-02
 0.44621E+00   0.16648E-01  -0.74789E-02
 0.44777E+00   0.16358E-01  -0.72412E-02
 0.44927E+00   0.16094E-01  -0.70226E-02
 0.45071E+00   0.15858E-01  -0.68253E-02
 0.45211E+00   0.15662E-01  -0.66472E-02
 0.45346E+00   0.15517E-01  -0.64854E-02
 0.45476E+00   0.15417E-01  -0.63366E-02
 0.45601E+00   0.15353E-01  -0.61972E-02
 0.45722E+00   0.15318E-01  -0.60633E-02
 0.45838E+00   0.15307E-01  -0.59303E-02
 0.45950E+00   0.15318E-01  -0.57944E-02
 0.46057E+00   0.15348E-01  -0.56566E-02
 0.46160E+00   0.15395E-01  -0.55194E-02
 0.46258E+00   0.15457E-01  -0.53849E-02
 0.46353E+00   0.15530E-01  -0.52543E-02
 0.46444E+00   0.15607E-01  -0.51281E-02
 0.46532E+00   0.15685E-01  -0.50064E-02
 0.16050E-02   0.67125E-01  -0.40510E-01
 0.20508E-01   0.66892E-01  -0.40942E-01
 0.38686E-01   0.66613E-01  -0.41279E-01
 0.56164E-01   0.66269E-01  -0.41513E-01
 0.72968E-01   0.65808E-01  -0.41621E-01
 0.89122E-01   0.65215E-01  -0.41595E-01
 0.10465E+00   0.64481E-01  -0.41410E-01
 0.11956E+00   0.63618E-01  -0.41080E-01
 0.13389E+00   0.62664E-01  -0.40612E-01
 0.14766E+00   0.61667E-01  -0.40031E-01
 0.16089E+00   0.60647E-01  -0.39359E-01
 0.17360E+00   0.59624E-01  -0.38631E-01
 0.18582E+00   0.58597E-01  -0.37871E-01
 0.19756E+00   0.57573E-01  -0.37083E-01
 0.20884E+00   0.56521E-01  -0.36264E-01
 0.21967E+00   0.55448E-01  -0.35407E-01
 0.23008E+00   0.54366E-01  -0.34511E-01
 0.24007E+00   0.53282E-01  -0.33571E-01
 0.24967E+00   0.52200E-01  -0.32588E-01
 0.25888E+00   0.51119E-01  -0.31558E-01
 0.26773E+00   0.50040E-01  -0.30501E-01
 0.27623E+00   0.48979E-01  -0.29436E-01
 0.28440E+00   0.47943E-01  -0.28393E-01
 0.29225E+00   0.46932E-01  -0.27388E-01
 0.29979E+00   0.45948E-01  -0.26419E-01
 0.30705E+00   0.44998E-01  -0.25475E-01
 0.31402E+00   0.44071E-01  -0.24537E-01
 0.32071E+00   0.43153E-01  -0.23597E-01
 0.32714E+00   0.42237E-01  -0.22656E-01
 0.33330E+00   0.41316E-01  -0.21717E-01
 0.33922E+00   0.40390E-01  -0.20783E-01
 0.34491E+00   0.39469E-01  -0.19874E-01
 0.35037E+00   0.38566E-01  -0.19019E-01
 0.35563E+00   0.37679E-01  -0.18217E-01
 0.36069E+00   0.36813E-01  -0.17468E-01
 0.36555E+00   0.35965E-01  -0.16765E-01
 0.37022E+00   0.35134E-01  -0.16113E-01
 0.37472E+00   0.34325E-01  -0.15510E-01
 0.37904E+00   0.33535E-01  -0.14943E-01
 0.38319E+00   0.32761E-01  -0.14418E-01
 0.38719E+00   0.32001E-01  -0.13919E-01
 0.39103E+00   0.31256E-01  -0.13443E-01
 0.39472E+00   0.30524E-01  -0.12999E-01
 0.39826E+00   0.29804E-01  -0.12571E-01
 0.40166E+00   0.29094E-01  -0.12154E-01
 0.40494E+00   0.28402E-01  -0.11779E-01
 0.40809E+00   0.27729E-01  -0.11440E-01
 0.41111E+00   0.27073E-01  -0.11129E-01
 0.41402E+00   0.26430E-01  -0.10841E-01
 0.41682E+00   0.25806E-01  -0.10571E-01
 0.41951E+00   0.25198E-01  -0.10311E-01
 0.42209E+00   0.24605E-01  -0.10057E-01
 0.42457E+00   0.24026E-01  -0.98146E-02
 0.42695E+00   0.23462E-01  -0.95801E-02
 0.42924E+00   0.22908E-01  -0.93425E-02
 0.43143E+00   0.22364E-01  -0.91009E-02
 0.43354E+00   0.21830E-01  -0.88573E-02
 0.43556E+00   0.21314E-01  -0.86108E-02
 0.43751E+00   0.20828E-01  -0.83569E-02
 0.43938E+00   0.20373E-01  -0.80967E-02
 0.44118E+00   0.19945E-01  -0.78344E-02
 0.44292E+00   0.19553E-01  -0.75720E-02
 0.44459E+00   0.19202E-01  -0.73131E-02
 0.44620E+00   0.18886E-01  -0.70665E-02
 0.44776E+00   0.18599E-01  -0.68399E-02
 0.44926E+00   0.18338E-01  -0.66384E-02
 0.45071E+00   0.18106E-01  -0.64626E-02
 0.45211E+00   0.17913E-01  -0.63062E-02
 0.45346E+00   0.17768E-01  -0.61623E-02
 0.45476E+00   0.17667E-01  -0.60253E-02
 0.45601E+00   0.17598E-01  -0.58907E-02
 0.45722E+00   0.17558E-01  -0.57556E-02
 0.45838E+00   0.17541E-01  -0.56196E-02
 0.45949E+00   0.17546E-01  -0.54820E-02
 0.46056E+00   0.17569E-01  -0.53447E-02
 0.46159E+00   0.17609E-01  -0.52097E-02
 0.46258E+00   0.17664E-01  -0.50788E-02
 0.46353E+00   0.17730E-01  -0.49527E-02
 0.46444E+00   0.17800E-01  -0.48314E-02
 0.46532E+00   0.17872E-01  -0.47146E-02
 0.16050E-02   0.68367E-01  -0.38439E-01
 0.20498E-01   0.68203E-01  -0.38905E-01
 0.38665E-01   0.67985E-01  -0.39277E-01
 0.56133E-01   0.67716E-01  -0.39562E-01
 0.72929E-01   0.67325E-01  -0.39727E-01
 0.89075E-01   0.66795E-01  -0.39760E-01
 0.10459E+00   0.66103E-01  -0.39626E-01
 0.11950E+00   0.65269E-01  -0.39340E-01
 0.13383E+00   0.64349E-01  -0.38925E-01
 0.14759E+00   0.63370E-01  -0.38387E-01
 0.16082E+00   0.62375E-01  -0.37768E-01
 0.17353E+00   0.61379E-01  -0.37096E-01
 0.18575E+00   0.60378E-01  -0.36395E-01
 0.19748E+00   0.59367E-01  -0.35654E-01
 0.20876E+00   0.58317E-01  -0.34872E-01
 0.21959E+00   0.57235E-01  -0.34035E-01
 0.22998E+00   0.56139E-01  -0.33153E-01
 0.23997E+00   0.55041E-01  -0.32226E-01
 0.24956E+00   0.53944E-01  -0.31253E-01
 0.25877E+00   0.52850E-01  -0.30231E-01
 0.26762E+00   0.51771E-01  -0.29198E-01
 0.27611E+00   0.50720E-01  -0.28168E-01
 0.28428E+00   0.49697E-01  -0.27162E-01
 0.29214E+00   0.48699E-01  -0.26196E-01
 0.29968E+00   0.47728E-01  -0.25264E-01
 0.30694E+00   0.46784E-01  -0.24345E-01
 0.31391E+00   0.45862E-01  -0.23429E-01
 0.32060E+00   0.44947E-01  -0.22504E-01
 0.32702E+00   0.44032E-01  -0.21574E-01
 0.33319E+00   0.43113E-01  -0.20646E-01
 0.33911E+00   0.42198E-01  -0.19734E-01
 0.34480E+00   0.41298E-01  -0.18865E-01
 0.35027E+00   0.40421E-01  -0.18059E-01
 0.35554E+00   0.39560E-01  -0.17306E-01
 0.36060E+00   0.38716E-01  -0.16599E-01
 0.36547E+00   0.37893E-01  -0.15943E-01
 0.37015E+00   0.37084E-01  -0.15331E-01
 0.37465E+00   0.36294E-01  -0.14762E-01
 0.37898E+00   0.35524E-01  -0.14230E-01
 0.38314E+00   0.34766E-01  -0.13731E-01
 0.38714E+00   0.34022E-01  -0.13255E-01
 0.39098E+00   0.33292E-01  -0.12802E-01
 0.39467E+00   0.32570E-01  -0.12363E-01
 0.39821E+00   0.31861E-01  -0.11943E-01
 0.40162E+00   0.31168E-01  -0.11557E-01
 0.40490E+00   0.30493E-01  -0.11216E-01
 0.40805E+00   0.29837E-01  -0.10908E-01
 0.41108E+00   0.29195E-01  -0.10626E-01
 0.41400E+00   0.28567E-01  -0.10363E-01
 0.41680E+00   0.27956E-01  -0.10117E-01
 0.41949E+00   0.27360E-01  -0.98758E-02
 0.42207E+00   0.26778E-01  -0.96380E-02
 0.42455E+00   0.26211E-01  -0.94057E-02
 0.42694E+00   0.25655E-01  -0.91728E-02
 0.42923E+00   0.25110E-01  -0.89324E-02
 0.43142E+00   0.24574E-01  -0.86900E-02
 0.43353E+00   0.24049E-01  -0.84485E-02
 0.43555E+00   0.23542E-01  -0.82047E-02
 0.43750E+00   0.23064E-01  -0.79501E-02
 0.43937E+00   0.22614E-01  -0.76868E-02
 0.44117E+00   0.22192E-01  -0.74227E-02
 0.44291E+00   0.21806E-01  -0.71647E-02
 0.44458E+00   0.21460E-01  -0.69184E-02
 0.44620E+00   0.21149E-01  -0.66887E-02
 0.44776E+00   0.20867E-01  -0.64795E-02
 0.44926E+00   0.20610E-01  -0.62941E-02
 0.45071E+00   0.20380E-01  -0.61320E-02
 0.45211E+00   0.20188E-01  -0.59862E-02
 0.45346E+00   0.20042E-01  -0.58494E-02
 0.45476E+00   0.19938E-01  -0.57167E-02
 0.45601E+00   0.19866E-01  -0.55842E-02
 0.45722E+00   0.19821E-01  -0.54501E-02
 0.45838E+00   0.19798E-01  -0.53155E-02
 0.45949E+00   0.19797E-01  -0.51809E-02
 0.46056E+00   0.19814E-01  -0.50477E-02
 0.46159E+00   0.19847E-01  -0.49169E-02
 0.46258E+00   0.19895E-01  -0.47895E-02
 0.46353E+00   0.19954E-01  -0.46661E-02
 0.46444E+00   0.20017E-01  -0.45468E-02
 0.46532E+00   0.20082E-01  -0.44318E-02
 0.16050E-02   0.69265E-01  -0.36222E-01
 0.20485E-01   0.69164E-01  -0.36706E-01
 0.38640E-01   0.69013E-01  -0.37101E-01
 0.56099E-01   0.68801E-01  -0.37409E-01
 0.72885E-01   0.68483E-01  -0.37612E-01
 0.89022E-01   0.68023E-01  -0.37689E-01
 0.10453E+00   0.67408E-01  -0.37611E-01
 0.11944E+00   0.66643E-01  -0.37387E-01
 0.13376E+00   0.65780E-01  -0.37031E-01
 0.14752E+00   0.64862E-01  -0.36561E-01
 0.16075E+00   0.63935E-01  -0.36020E-01
 0.17346E+00   0.63007E-01  -0.35436E-01
 0.18568E+00   0.62058E-01  -0.34813E-01
 0.19741E+00   0.61079E-01  -0.34133E-01
 0.20868E+00   0.60041E-01  -0.33394E-01
 0.21951E+00   0.58961E-01  -0.32590E-01
 0.22990E+00   0.57863E-01  -0.31734E-01
 0.23988E+00   0.56760E-01  -0.30830E-01
 0.24947E+00   0.55661E-01  -0.29879E-01
 0.25868E+00   0.54573E-01  -0.28891E-01
 0.26752E+00   0.53507E-01  -0.27896E-01
 0.27602E+00   0.52472E-01  -0.26907E-01
 0.28419E+00   0.51467E-01  -0.25945E-01
 0.29205E+00   0.50485E-01  -0.25021E-01
 0.29960E+00   0.49528E-01  -0.24128E-01
 0.30685E+00   0.48593E-01  -0.23239E-01
 0.31382E+00   0.47675E-01  -0.22343E-01
 0.32051E+00   0.46764E-01  -0.21435E-01
 0.32693E+00   0.45851E-01  -0.20516E-01
 0.33309E+00   0.44940E-01  -0.19607E-01
 0.33902E+00   0.44046E-01  -0.18738E-01
 0.34472E+00   0.43174E-01  -0.17925E-01
 0.35020E+00   0.42320E-01  -0.17167E-01
 0.35547E+00   0.41482E-01  -0.16460E-01
 0.36054E+00   0.40660E-01  -0.15797E-01
 0.36541E+00   0.39856E-01  -0.15178E-01
 0.37010E+00   0.39068E-01  -0.14604E-01
 0.37460E+00   0.38295E-01  -0.14067E-01
 0.37894E+00   0.37541E-01  -0.13562E-01
 0.38310E+00   0.36797E-01  -0.13080E-01
 0.38710E+00   0.36066E-01  -0.12621E-01
 0.39094E+00   0.35347E-01  -0.12177E-01
 0.39463E+00   0.34637E-01  -0.11751E-01
 0.39818E+00   0.33943E-01  -0.11353E-01
 0.40159E+00   0.33267E-01  -0.10996E-01
 0.40487E+00   0.32609E-01  -0.10691E-01
 0.40803E+00   0.31969E-01  -0.10412E-01
 0.41106E+00   0.31342E-01  -0.10159E-01
 0.41398E+00   0.30727E-01  -0.99167E-02
 0.41678E+00   0.30127E-01  -0.96843E-02
 0.41947E+00   0.29542E-01  -0.94547E-02
 0.42206E+00   0.28971E-01  -0.92262E-02
 0.42454E+00   0.28412E-01  -0.89928E-02
 0.42692E+00   0.27865E-01  -0.87528E-02
 0.42921E+00   0.27329E-01  -0.85122E-02
 0.43141E+00   0.26803E-01  -0.82755E-02
 0.43352E+00   0.26288E-01  -0.80383E-02
 0.43555E+00   0.25789E-01  -0.77937E-02
 0.43749E+00   0.25318E-01  -0.75390E-02
 0.43937E+00   0.24877E-01  -0.72791E-02
 0.44117E+00   0.24462E-01  -0.70226E-02
 0.44291E+00   0.24082E-01  -0.67762E-02
 0.44458E+00   0.23743E-01  -0.65451E-02
 0.44620E+00   0.23437E-01  -0.63333E-02
 0.44776E+00   0.23159E-01  -0.61429E-02
 0.44926E+00   0.22906E-01  -0.59733E-02
 0.45071E+00   0.22678E-01  -0.58219E-02
 0.45211E+00   0.22487E-01  -0.56829E-02
 0.45346E+00   0.22340E-01  -0.55507E-02
 0.45476E+00   0.22233E-01  -0.54209E-02
 0.45602E+00   0.22157E-01  -0.52904E-02
 0.45722E+00   0.22107E-01  -0.51578E-02
 0.45838E+00   0.22079E-01  -0.50248E-02
 0.45949E+00   0.22072E-01  -0.48923E-02
 0.46056E+00   0.22083E-01  -0.47613E-02
 0.46159E+00   0.22109E-01  -0.46326E-02
 0.46258E+00   0.22150E-01  -0.45066E-02
 0.46353E+00   0.22201E-01  -0.43839E-02
 0.46444E+00   0.22257E-01  -0.42651E-02
 0.46532E+00   0.22314E-01  -0.41503E-02
 0.16050E-02   0.69801E-01  -0.33917E-01
 0.20472E-01   0.69761E-01  -0.34404E-01
 0.38615E-01   0.69687E-01  -0.34811E-01
 0.56061E-01   0.69605E-01  -0.35154E-01
 0.72836E-01   0.69370E-01  -0.35386E-01
 0.88964E-01   0.68969E-01  -0.35489E-01
 0.10447E+00   0.68430E-01  -0.35453E-01
 0.11937E+00   0.67744E-01  -0.35281E-01
 0.13368E+00   0.66968E-01  -0.34987E-01
 0.14745E+00   0.66151E-01  -0.34595E-01
 0.16067E+00   0.65333E-01  -0.34148E-01
 0.17339E+00   0.64499E-01  -0.33659E-01
 0.18560E+00   0.63621E-01  -0.33121E-01
 0.19734E+00   0.62687E-01  -0.32507E-01
 0.20861E+00   0.61678E-01  -0.31822E-01
 0.21943E+00   0.60617E-01  -0.31065E-01
 0.22982E+00   0.59531E-01  -0.30249E-01
 0.23980E+00   0.58439E-01  -0.29382E-01
 0.24938E+00   0.57353E-01  -0.28473E-01
 0.25859E+00   0.56287E-01  -0.27532E-01
 0.26744E+00   0.55243E-01  -0.26585E-01
 0.27594E+00   0.54230E-01  -0.25646E-01
 0.28411E+00   0.53247E-01  -0.24734E-01
 0.29197E+00   0.52288E-01  -0.23861E-01
 0.29952E+00   0.51344E-01  -0.23007E-01
 0.30678E+00   0.50419E-01  -0.22148E-01
 0.31374E+00   0.49506E-01  -0.21271E-01
 0.32043E+00   0.48599E-01  -0.20381E-01
 0.32685E+00   0.47695E-01  -0.19484E-01
 0.33302E+00   0.46804E-01  -0.18619E-01
 0.33895E+00   0.45935E-01  -0.17801E-01
 0.34466E+00   0.45088E-01  -0.17042E-01
 0.35015E+00   0.44257E-01  -0.16332E-01
 0.35542E+00   0.43438E-01  -0.15667E-01
 0.36050E+00   0.42635E-01  -0.15046E-01
 0.36537E+00   0.41849E-01  -0.14461E-01
 0.37006E+00   0.41077E-01  -0.13919E-01
 0.37457E+00   0.40320E-01  -0.13407E-01
 0.37890E+00   0.39580E-01  -0.12922E-01
 0.38306E+00   0.38849E-01  -0.12456E-01
 0.38706E+00   0.38129E-01  -0.12006E-01
